;Ov_coeff;Ov_ic;D_competitor;S_competitor;D_family;S_family;D_genus;S_genus;p_distance;mass_ratio;D_mass;S_mass;D_diet;S_diet;diet_dist;Lon;Lat;Lat_abs;Continent;Country;Locality;Label;Samp_dur;N_statioins;Effort;Avg_dist;S_area
1130;0.29;0.08-0.56;Cuon alpinus;Paguma larvata;Canidae;Viverridae;Cuon;Paguma;0.18508242;1.298225343;15750;4300;Carnivore;Omnivore;Diff_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1131;0.69;0.51-0.83;Viverra zibetha;Paguma larvata;Viverridae;Viverridae;Viverra;Paguma;0.122416;0.84397007;10000;4300;Carnivore;Omnivore;Diff_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1132;0.7;0,55-0,83;Prionailurus bengalensis;Paradoxurus hermaphroditus;Felidae;Viverridae;Prionailurus;Paradoxurus;0.145919338;0.266227137;4150;3180;Carnivore;Omnivore;Diff_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1133;0.82;0.66-0.92;Canis aureus;Paradoxurus hermaphroditus;Canidae;Viverridae;Canis;Paradoxurus;0.1818898;1.241014076;11000;3180;Carnivore;Omnivore;Diff_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1134;0.26;0.26-0.53;Cuon alpinus;Paradoxurus hermaphroditus;Canidae;Viverridae;Cuon;Paradoxurus;0.18430928;1.599959168;15750;3180;Carnivore;Omnivore;Diff_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1135;0.77;0,58-0,89;Paguma larvata;Paradoxurus hermaphroditus;Viverridae;Viverridae;Paguma;Paradoxurus;0.0764595;0.301733826;4300;3180;Omnivore;Omnivore;Same_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1136;0.82;0.71-0.91;Viverra zibetha;Paradoxurus hermaphroditus;Viverridae;Viverridae;Viverra;Paradoxurus;0.1255471;1.145703896;10000;3180;Carnivore;Omnivore;Diff_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1137;0.79;0.62-0.91;Canis aureus;Prionailurus bengalensis;Canidae;Felidae;Canis;Prionailurus;0.18063607;0.974786939;11000;4150;Carnivore;Carnivore;Same_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1138;0.42;0.19-0.66;Cuon alpinus;Prionailurus bengalensis;Canidae;Felidae;Cuon;Prionailurus;0.183912575;1.333732031;15750;4150;Carnivore;Carnivore;Same_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1139;0.68;0,50-0,84;Paguma larvata;Prionailurus bengalensis;Viverridae;Felidae;Paguma;Prionailurus;0.14225069;0.035506688;4300;4150;Omnivore;Carnivore;Diff_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1140;0.8;0.62-0.97;Viverra zibetha;Prionailurus bengalensis;Viverridae;Felidae;Viverra;Prionailurus;0.13753755;0.879476759;10000;4150;Carnivore;Carnivore;Same_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1141;0.19;0,09-0,31;Paradoxurus hermaphroditus;Herpestes urva;Viverridae;Herpestidae;Paradoxurus;Herpestes;NA;0.403723701;3180;2123.695;Omnivore;Omnivore;Same_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1142;0.77;0.61-0.88;Canis aureus;Viverra zibetha;Canidae;Viverridae;Canis;Viverra;0.18026096;0.09531018;11000;10000;Carnivore;Carnivore;Same_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1143;0.27;0.07-0.52;Cuon alpinus;Viverra zibetha;Canidae;Viverridae;Cuon;Viverra;0.18252137;0.454255272;15750;10000;Carnivore;Carnivore;Same_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1144;0.15;0,06-0,29;Paradoxurus hermaphroditus;Martes flavigula;Viverridae;Mustelidae;Paradoxurus;Martes;0.187716865;0.240590465;3180;2500;Omnivore;Carnivore;Diff_diet;91.45;24.120833;24.120833;Asia;Bangladesh;SNP;Zakir_2021;3.22;12;587;0.65;2.43
1145;0.86;0.78-0.91;Meles meles;Martes martes;Mustelidae;Mustelidae;Meles;Martes;0.1341349;2.212835064;11884.03;1299.995;Omnivore;Omnivore;Same_diet;11.511111;58.509444;58.509444;Europe;Scotland;Strathspey_Winter;Zalewska_2021;2;40;2099;1;8
1146;0.62;0.56-0.68;Meles meles;Martes martes;Mustelidae;Mustelidae;Meles;Martes;0.1341349;2.212835064;11884.03;1299.995;Omnivore;Omnivore;Same_diet;11.511111;58.509444;58.509444;Europe;Scotland;Strathspey_Spring;Zalewska_2021;3.4;78;3473;1;8
1147;0.74;0.61-0.84;Vulpes vulpes;Martes martes;Canidae;Mustelidae;Vulpes;Martes;0.18591115;1.763192358;7580.3;1299.995;Carnivore;Omnivore;Diff_diet;11.511111;58.509444;58.509444;Europe;Scotland;Strathspey_Winter;Zalewska_2021;2;40;2099;1;8
1148;0.86;0.73-0.93;Vulpes vulpes;Martes martes;Canidae;Mustelidae;Vulpes;Martes;0.18591115;1.763192358;7580.3;1299.995;Carnivore;Omnivore;Diff_diet;11.511111;58.509444;58.509444;Europe;Scotland;Strathspey_Spring;Zalewska_2021;3.4;78;3473;1;8
1149;0.71;0.58-0.81;Meles meles;Vulpes vulpes;Mustelidae;Canidae;Meles;Vulpes;0.1882578;0.449642705;11884.03;7580.3;Omnivore;Carnivore;Diff_diet;11.511111;58.509444;58.509444;Europe;Scotland;Strathspey_Winter;Zalewska_2021;2;40;2099;1;8
1150;0.64;0.47-0.77;Meles meles;Vulpes vulpes;Mustelidae;Canidae;Meles;Vulpes;0.1882578;0.449642705;11884.03;7580.3;Omnivore;Carnivore;Diff_diet;11.511111;58.509444;58.509444;Europe;Scotland;Strathspey_Spring;Zalewska_2021;3.4;78;3473;1;8
1151;0.75;0.66-0.83;Leopardus geoffroyi;Conepatus chinga;Felidae;Mephitidae;Leopardus;Conepatus;0.18375468;0.162518929;4000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Phocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1152;0.73;0.65-0.81;Leopardus geoffroyi;Conepatus chinga;Felidae;Mephitidae;Leopardus;Conepatus;0.18375468;0.162518929;4000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Plocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1153;0.83;0.75-0.91;Leopardus geoffroyi;Conepatus chinga;Felidae;Mephitidae;Leopardus;Conepatus;0.18375468;0.162518929;4000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pmocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1154;0.81;0.77-0.85;Leopardus geoffroyi;Conepatus chinga;Felidae;Mephitidae;Leopardus;Conepatus;0.18375468;0.162518929;4000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1155;0.83;0.76-0.91;Lycalopex gymnocercus;Conepatus chinga;Canidae;Mephitidae;Lycalopex;Conepatus;NA;0.321657151;4690;3400;Omnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Phocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1156;0.68;0.62-0.75;Lycalopex gymnocercus;Conepatus chinga;Canidae;Mephitidae;Lycalopex;Conepatus;NA;0.321657151;4690;3400;Omnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Plocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1157;0.82;0.75-0.88;Lycalopex gymnocercus;Conepatus chinga;Canidae;Mephitidae;Lycalopex;Conepatus;NA;0.321657151;4690;3400;Omnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pmocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1158;0.8;0.76-0.84;Lycalopex gymnocercus;Conepatus chinga;Canidae;Mephitidae;Lycalopex;Conepatus;NA;0.321657151;4690;3400;Omnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1159;0.68;0.52-0.84;Puma concolor;Conepatus chinga;Felidae;Mephitidae;Puma;Conepatus;0.18738648;2.647425579;48000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_HCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1160;0.74;0.49-1.0;Puma concolor;Conepatus chinga;Felidae;Mephitidae;Puma;Conepatus;0.18738648;2.647425579;48000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_HDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1161;0.65;0.51-0.73;Puma concolor;Conepatus chinga;Felidae;Mephitidae;Puma;Conepatus;0.18738648;2.647425579;48000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_LCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1162;0.69;0.61-0.76;Puma concolor;Conepatus chinga;Felidae;Mephitidae;Puma;Conepatus;0.18738648;2.647425579;48000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_LDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1163;0.67;0.53-0.82;Puma concolor;Conepatus chinga;Felidae;Mephitidae;Puma;Conepatus;0.18738648;2.647425579;48000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_MCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1164;0.67;0.43-0.92;Puma concolor;Conepatus chinga;Felidae;Mephitidae;Puma;Conepatus;0.18738648;2.647425579;48000;3400;Carnivore;Insectivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_MDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1165;0.79;0.52-1.00;Conepatus chinga;Leopardus colocolo;Mephitidae;Felidae;Conepatus;Leopardus;0.18491578;0.141970261;3400;2950;Insectivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Phocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1166;0.77;0.62-0.91;Conepatus chinga;Leopardus colocolo;Mephitidae;Felidae;Conepatus;Leopardus;0.18491578;0.141970261;3400;2950;Insectivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Plocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1167;0.46;0.21-0.72;Conepatus chinga;Leopardus colocolo;Mephitidae;Felidae;Conepatus;Leopardus;0.18491578;0.141970261;3400;2950;Insectivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pmocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1168;0.74;0.64-0.84;Conepatus chinga;Leopardus colocolo;Mephitidae;Felidae;Conepatus;Leopardus;0.18491578;0.141970261;3400;2950;Insectivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1169;0.83;0.58-1.00;Leopardus geoffroyi;Leopardus colocolo;Felidae;Felidae;Leopardus;Leopardus;0.07002763;0.304489191;4000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Phocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1170;0.87;0.75-0.98;Leopardus geoffroyi;Leopardus colocolo;Felidae;Felidae;Leopardus;Leopardus;0.07002763;0.304489191;4000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Plocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1171;0.57;0.33-0.80;Leopardus geoffroyi;Leopardus colocolo;Felidae;Felidae;Leopardus;Leopardus;0.07002763;0.304489191;4000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pmocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1172;0.83;0.75-0.91;Leopardus geoffroyi;Leopardus colocolo;Felidae;Felidae;Leopardus;Leopardus;0.07002763;0.304489191;4000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1173;0.84;0.59-1.00;Lycalopex gymnocercus;Leopardus colocolo;Canidae;Felidae;Lycalopex;Leopardus;NA;0.463627412;4690;2950;Omnivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Phocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1174;0.81;0.68-0.93;Lycalopex gymnocercus;Leopardus colocolo;Canidae;Felidae;Lycalopex;Leopardus;NA;0.463627412;4690;2950;Omnivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Plocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1175;0.58;0.34-0.83;Lycalopex gymnocercus;Leopardus colocolo;Canidae;Felidae;Lycalopex;Leopardus;NA;0.463627412;4690;2950;Omnivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pmocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1176;0.81;0.73-0.89;Lycalopex gymnocercus;Leopardus colocolo;Canidae;Felidae;Lycalopex;Leopardus;NA;0.463627412;4690;2950;Omnivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1177;0.75;0.52-0.97;Puma concolor;Leopardus colocolo;Felidae;Felidae;Puma;Leopardus;0.0959591;2.789395841;48000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_HCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1178;0.77;0.56-0.98;Puma concolor;Leopardus colocolo;Felidae;Felidae;Puma;Leopardus;0.0959591;2.789395841;48000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_LCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1179;0.91;0.82-1.00;Puma concolor;Leopardus colocolo;Felidae;Felidae;Puma;Leopardus;0.0959591;2.789395841;48000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_LDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1180;0.65;0.45-0.86;Puma concolor;Leopardus colocolo;Felidae;Felidae;Puma;Leopardus;0.0959591;2.789395841;48000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_MCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1181;0.63;0.27-0.98;Puma concolor;Leopardus colocolo;Felidae;Felidae;Puma;Leopardus;0.0959591;2.789395841;48000;2950;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_MDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1182;0.86;0.81-0.90;Lycalopex gymnocercus;Leopardus geoffroyi;Canidae;Felidae;Lycalopex;Leopardus;NA;0.159138221;4690;4000;Omnivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Phocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1183;0.91;0.87-0.96;Lycalopex gymnocercus;Leopardus geoffroyi;Canidae;Felidae;Lycalopex;Leopardus;NA;0.159138221;4690;4000;Omnivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Plocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1184;0.87;0.81-0.93;Lycalopex gymnocercus;Leopardus geoffroyi;Canidae;Felidae;Lycalopex;Leopardus;NA;0.159138221;4690;4000;Omnivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pmocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1185;0.92;0.89-94;Lycalopex gymnocercus;Leopardus geoffroyi;Canidae;Felidae;Lycalopex;Leopardus;NA;0.159138221;4690;4000;Omnivore;Carnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_Pocc;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1186;0.81;0.71-0.90;Puma concolor;Leopardus geoffroyi;Felidae;Felidae;Puma;Leopardus;0.09783433;2.48490665;48000;4000;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_HCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1187;0.61;0.33-0.89;Puma concolor;Leopardus geoffroyi;Felidae;Felidae;Puma;Leopardus;0.09783433;2.48490665;48000;4000;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_HDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1188;0.76;0.63-0.89;Puma concolor;Leopardus geoffroyi;Felidae;Felidae;Puma;Leopardus;0.09783433;2.48490665;48000;4000;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_LCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1189;0.81;0.74-0.88;Puma concolor;Leopardus geoffroyi;Felidae;Felidae;Puma;Leopardus;0.09783433;2.48490665;48000;4000;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_LDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1190;0.7;0.56-0.84;Puma concolor;Leopardus geoffroyi;Felidae;Felidae;Puma;Leopardus;0.09783433;2.48490665;48000;4000;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_MCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1191;0.85;0.64-1.0;Puma concolor;Leopardus geoffroyi;Felidae;Felidae;Puma;Leopardus;0.09783433;2.48490665;48000;4000;Carnivore;Carnivore;Same_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_MDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1192;0.77;0.66-0.88;Puma concolor;Lycalopex gymnocercus;Felidae;Canidae;Puma;Lycalopex;NA;2.325768428;48000;4690;Carnivore;Omnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_HCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1193;0.79;0.56-1.0;Puma concolor;Lycalopex gymnocercus;Felidae;Canidae;Puma;Lycalopex;NA;2.325768428;48000;4690;Carnivore;Omnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_HDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1194;0.75;0.65-0.86;Puma concolor;Lycalopex gymnocercus;Felidae;Canidae;Puma;Lycalopex;NA;2.325768428;48000;4690;Carnivore;Omnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_LCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1195;0.81;0.74-0.88;Puma concolor;Lycalopex gymnocercus;Felidae;Canidae;Puma;Lycalopex;NA;2.325768428;48000;4690;Carnivore;Omnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_LDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1196;0.76;0.64-0.89;Puma concolor;Lycalopex gymnocercus;Felidae;Canidae;Puma;Lycalopex;NA;2.325768428;48000;4690;Carnivore;Omnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_MCER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1197;0.73;0.52-0.94;Puma concolor;Lycalopex gymnocercus;Felidae;Canidae;Puma;Lycalopex;NA;2.325768428;48000;4690;Carnivore;Omnivore;Diff_diet;-65.666667;-37.166667;37.166667;South America;Argentina;Pampa_MDER;Zanon-Martinez_2021;NA;NA;NA;2.5;NA
1198;0.48;NA;Meles leucurus;Martes flavigula;Mustelidae;Mustelidae;Meles;Martes;0.13254637;1.55890475;11884.03;2500;Omnivore;Carnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Autumn;Zhao_2020;3;52;NA;4;800
1199;0.44;NA;Meles leucurus;Martes flavigula;Mustelidae;Mustelidae;Meles;Martes;0.13254637;1.55890475;11884.03;2500;Omnivore;Carnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Spring;Zhao_2020;3;52;NA;4;800
1200;0.64;NA;Meles leucurus;Martes flavigula;Mustelidae;Mustelidae;Meles;Martes;0.13254637;1.55890475;11884.03;2500;Omnivore;Carnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Summer;Zhao_2020;3;52;NA;4;800
1201;0.27;NA;Paguma larvata;Martes flavigula;Viverridae;Mustelidae;Paguma;Martes;0.18378666;0.542324291;4300;2500;Omnivore;Carnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Autumn;Zhao_2020;3;52;NA;4;800
1202;0.17;NA;Paguma larvata;Martes flavigula;Viverridae;Mustelidae;Paguma;Martes;0.18378666;0.542324291;4300;2500;Omnivore;Carnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Spring;Zhao_2020;3;52;NA;4;800
1203;0.36;NA;Paguma larvata;Martes flavigula;Viverridae;Mustelidae;Paguma;Martes;0.18378666;0.542324291;4300;2500;Omnivore;Carnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Summer;Zhao_2020;3;52;NA;4;800
1204;0.71;NA;Panthera pardus;Martes flavigula;Felidae;Mustelidae;Panthera;Martes;0.18773087;3.055415182;53074.995;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Autumn;Zhao_2020;3;52;NA;4;800
1205;0.63;NA;Panthera pardus;Martes flavigula;Felidae;Mustelidae;Panthera;Martes;0.18773087;3.055415182;53074.995;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Spring;Zhao_2020;3;52;NA;4;800
1206;0.79;NA;Panthera pardus;Martes flavigula;Felidae;Mustelidae;Panthera;Martes;0.18773087;3.055415182;53074.995;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Summer;Zhao_2020;3;52;NA;4;800
1207;0.5;NA;Panthera pardus;Martes flavigula;Felidae;Mustelidae;Panthera;Martes;0.18773087;3.055415182;53074.995;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Winter;Zhao_2020;3;52;NA;4;800
1208;0.36;NA;Prionailurus bengalensis;Martes flavigula;Felidae;Mustelidae;Prionailurus;Martes;0.181713445;0.506817602;4150;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Autumn;Zhao_2020;3;52;NA;4;800
1209;0.28;NA;Prionailurus bengalensis;Martes flavigula;Felidae;Mustelidae;Prionailurus;Martes;0.181713445;0.506817602;4150;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Spring;Zhao_2020;3;52;NA;4;800
1210;0.46;NA;Prionailurus bengalensis;Martes flavigula;Felidae;Mustelidae;Prionailurus;Martes;0.181713445;0.506817602;4150;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Summer;Zhao_2020;3;52;NA;4;800
1211;0.25;NA;Prionailurus bengalensis;Martes flavigula;Felidae;Mustelidae;Prionailurus;Martes;0.181713445;0.506817602;4150;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Winter;Zhao_2020;3;52;NA;4;800
1212;0.59;NA;Vulpes vulpes;Martes flavigula;Canidae;Mustelidae;Vulpes;Martes;0.18682611;1.109262045;7580.3;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Autumn;Zhao_2020;3;52;NA;4;800
1213;0.45;NA;Vulpes vulpes;Martes flavigula;Canidae;Mustelidae;Vulpes;Martes;0.18682611;1.109262045;7580.3;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Spring;Zhao_2020;3;52;NA;4;800
1214;0.45;NA;Vulpes vulpes;Martes flavigula;Canidae;Mustelidae;Vulpes;Martes;0.18682611;1.109262045;7580.3;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Summer;Zhao_2020;3;52;NA;4;800
1215;0.41;NA;Vulpes vulpes;Martes flavigula;Canidae;Mustelidae;Vulpes;Martes;0.18682611;1.109262045;7580.3;2500;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Winter;Zhao_2020;3;52;NA;4;800
1216;0.65;NA;Panthera pardus;Meles leucurus;Felidae;Mustelidae;Panthera;Meles;0.18740964;1.496510431;53074.995;11884.03;Carnivore;Omnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Autumn;Zhao_2020;3;52;NA;4;800
1217;0.73;NA;Panthera pardus;Meles leucurus;Felidae;Mustelidae;Panthera;Meles;0.18740964;1.496510431;53074.995;11884.03;Carnivore;Omnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Spring;Zhao_2020;3;52;NA;4;800
1218;0.6;NA;Panthera pardus;Meles leucurus;Felidae;Mustelidae;Panthera;Meles;0.18740964;1.496510431;53074.995;11884.03;Carnivore;Omnivore;Diff_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Summer;Zhao_2020;3;52;NA;4;800
1219;0.62;NA;Martes flavigula;Mustela sibirica;Mustelidae;Mustelidae;Martes;Mustela;0.13130908;1.549566515;2500;530.85;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Autumn;Zhao_2020;3;52;NA;4;800
1220;0.62;NA;Martes flavigula;Mustela sibirica;Mustelidae;Mustelidae;Martes;Mustela;0.13130908;1.549566515;2500;530.85;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Spring;Zhao_2020;3;52;NA;4;800
1221;0.66;NA;Martes flavigula;Mustela sibirica;Mustelidae;Mustelidae;Martes;Mustela;0.13130908;1.549566515;2500;530.85;Carnivore;Carnivore;Same_diet;108.5915;36.016;36.016;Asia;China;ZNR_QNR_Summer;Zhao_2020;3;52;NA;4;800
